ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Elective caesarean section,Women,340.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Emergency caesarean section,Women,520.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Instrumental,Women,420.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value/Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Other,Women,180.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Spontaneous,Women,2285.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),01 - Most deprived,Women,1735.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),02,Women,770.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),03,Women,720.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),04,Women,505.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),05,Women,475.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),06,Women,455.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),07,Women,440.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),08,Women,435.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),09,Women,345.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),10 - Least deprived,Women,315.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Women,145.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"Resident Elsewhere in UK, Channel Islands or Isle of Man",Women,5.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Any other ethnic group,Women,215.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Asian or Asian British,Women,600.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Black or Black British,Women,175.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Women,65.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Mixed,Women,120.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not Stated,Women,480.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not known,Women,475.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),White,Women,4230.0
2019-07-01,2019-07-31,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Has been taking prior to becoming pregnant,Women,1035.0
2019-07-01,2019-07-31,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value/Value outside reporting parameters,Women,1350.0
2019-07-01,2019-07-31,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not Stated (Person asked but declined to provide a response),Women,50.0
2019-07-01,2019-07-31,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not taking folic acid supplement,Women,655.0
2019-07-01,2019-07-31,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Started taking once pregnancy confirmed,Women,3285.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),0 to 70 days,Women,3410.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),141+ days,Women,600.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),71 to 90 days,Women,1310.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),91 to 140 days,Women,515.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Women,530.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),27 weeks and under,Babies,15.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),28 to 31 weeks,Babies,35.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),32 to 33 weeks,Babies,45.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),34 to 36 weeks,Babies,200.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),37 weeks,Babies,330.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),38 weeks,Babies,550.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),39 weeks,Babies,1010.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),40 weeks,Babies,970.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),41 weeks,Babies,540.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),42 weeks,Babies,85.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),43 weeks and over,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,15.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),<37 weeks,Babies,295.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),>=37 weeks,Babies,3490.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,15.0
2019-07-01,2019-07-31,PCP_Antenatal,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,3300.0
2019-07-01,2019-07-31,PCP_Any_Pathways,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,3510.0
2019-07-01,2019-07-31,PCP_Birth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,335.0
2019-07-01,2019-07-31,PCP_Postpartum,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,210.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Home (NHS care),Babies,55.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Home (private care),Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),In transit (with NHS ambulance services),Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),In transit (without healthcare services present),Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,920.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NHS Alongside midwifery unit,Babies,980.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NHS Freestanding midwifery unit (FMU),Babies,25.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NHS Obstetric unit (including theatre),Babies,1780.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NHS ward/health care setting without delivery facilities,Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not known (not recorded),Babies,25.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Other (not listed),Babies,10.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),At least one Caesarean,Women,525.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"At least one Previous Birth, zero Caesareans",Women,1865.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Women,185.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Zero Previous Births,Women,3790.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),1,Women,1440.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),2,Women,580.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),3,Women,250.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),4,Women,130.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),5+,Women,70.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Women,1200.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),No previous live births,Women,2700.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,470.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),N,Babies,910.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Y,Babies,2415.0
2019-07-01,2019-07-31,TotalBabies,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Babies,3800.0
2019-07-01,2019-07-31,TotalBookings,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,6330.0
2019-07-01,2019-07-31,TotalDeliveries,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,3745.0
2019-07-01,2019-07-31,AgeAtBookingMotherAvg,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),"",Average over women,28.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),20 to 24,Women,510.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),25 to 29,Women,830.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),30 to 34,Women,785.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),35 to 39,Women,380.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),40 to 44,Women,75.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),45 or Over,Women,5.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Under 20,Women,165.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Maternal or Donor Breast Milk,Babies,925.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Missing Value / Value outside reporting parameters,Babies,300.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Not Breast Milk,Babies,530.0
2019-07-01,2019-07-31,CCP_Antenatal,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),"",Women,330.0
2019-07-01,2019-07-31,CCP_Any_Pathways,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),"",Women,365.0
2019-07-01,2019-07-31,CCP_Birth,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),"",Women,25.0
2019-07-01,2019-07-31,CCP_Postpartum,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),"",Women,20.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Missing Value,Women,850.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),N,Women,1790.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Y,Women,210.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Elective caesarean section,Women,235.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Emergency caesarean section,Women,250.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Instrumental,Women,180.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Missing Value/Value outside reporting parameters,Women,65.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Other,Women,5.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Spontaneous,Women,1005.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),01 - Most deprived,Women,610.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),02,Women,435.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),03,Women,360.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),04,Women,275.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),05,Women,215.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),06,Women,160.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),07,Women,215.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),08,Women,195.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),09,Women,185.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),10 - Least deprived,Women,95.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Missing Value / Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),"Resident Elsewhere in UK, Channel Islands or Isle of Man",Women,5.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Any other ethnic group,Women,70.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Asian or Asian British,Women,85.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Black or Black British,Women,20.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Missing Value / Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Mixed,Women,20.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Not Stated,Women,200.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Not known,Women,60.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),White,Women,2370.0
2019-07-01,2019-07-31,FolicAcidSupplement,"NHS England (Region, Local Office)",Q74,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),Has been taking prior to becoming pregnant,Women,460.0
