Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
October 2018,SmokingStatusGroupBooking,Provider,RX1,,Nottingham University Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Women,10
October 2018,SmokingStatusGroupBooking,Provider,RX1,,Nottingham University Hospitals NHS Trust,Non-Smoker / Ex-Smoker,,Women,745
October 2018,SmokingStatusGroupBooking,Provider,RX1,,Nottingham University Hospitals NHS Trust,Smoker,,Women,110
October 2018,SmokingStatusGroupBooking,Provider,RX1,,Nottingham University Hospitals NHS Trust,Unknown,,Women,45
October 2018,Submission_Orgs,Provider,RX1,,Nottingham University Hospitals NHS Trust,Submitted,,Organisations,1
October 2018,Submission_Orgs,Provider,RX1,,Nottingham University Hospitals NHS Trust,Submitted_births_in_month,,Organisations,1
October 2018,Submission_Orgs,Provider,RX1,,Nottingham University Hospitals NHS Trust,Submitted_traumas_in_month,,Organisations,1
October 2018,TotalBabies,Provider,RX1,,Nottingham University Hospitals NHS Trust,,,Babies,755
October 2018,TotalDeliveries,Provider,RX1,,Nottingham University Hospitals NHS Trust,,,Women,735
October 2018,TotalMothers,Provider,RX1,,Nottingham University Hospitals NHS Trust,,,Women,915
October 2018,AgeAtBookingMotherAverage,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,,,Average over women,31.0
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,20 to 24,,Women,45
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,25 to 29,,Women,75
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,30 to 34,,Women,140
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,35 to 39,,Women,70
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,40 to 44,,Women,25
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,45 or Over,,Women,*
October 2018,AgeAtBookingMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Under 20,,Women,10
October 2018,AgeAtBookingMotherGroup20,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,19-,,Women,10
October 2018,AgeAtBookingMotherGroup20,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,20+,,Women,360
October 2018,ApgarScore5TermGroup7,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,0 to 6,,Babies,*
October 2018,ApgarScore5TermGroup7,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,7 to 10,,Babies,15
October 2018,ApgarScore5TermGroup7,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,555
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Maternal or Donor Breast Milk,,Babies,605
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Not Breast Milk,,Babies,*
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"1,500g to 1,999g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"2,000g to 2,499g",,Babies,10
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"2,500g to 2,999g",,Babies,80
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"3,000g to 3,499g",,Babies,205
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"3,500g to 3,999g",,Babies,180
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"4,000g to 4,499g",,Babies,85
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"4,500g to 4,999g",,Babies,10
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"5,000g and over",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Under 1,500g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Unknown,,Babies,*
October 2018,BirthweightTermGroup2500,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"2,500g and over",,Babies,555
October 2018,BirthweightTermGroup2500,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup2500,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Under 2,500g",,Babies,10
October 2018,BirthweightTermGroup2500,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Unknown,,Babies,*
October 2018,BMI,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value,,Women,*
October 2018,BMI,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Normal,,Women,210
October 2018,BMI,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Obese,,Women,70
October 2018,BMI,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Overweight,,Women,80
October 2018,BMI,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Underweight,,Women,10
October 2018,CigarettesPerDayAverage,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,,,Average over women,5.9
October 2018,ComplexSocialFactorsInd,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value,Missing Value,Women,370
October 2018,ComplexSocialFactorsInd,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,N,No,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Value outside reporting parameters,Value outside reporting parameters,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Y,Yes,Women,*
October 2018,DeliveryMethodBabyGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Elective caesarean section,,Babies,80
October 2018,DeliveryMethodBabyGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Emergency caesarean section,,Babies,80
October 2018,DeliveryMethodBabyGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Instrumental,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Other,,Babies,90
October 2018,DeliveryMethodBabyGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Spontaneous,,Babies,360
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,01 - Most deprived,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,02,,Women,15
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,03,,Women,15
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,04,,Women,20
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,05,,Women,25
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,06,,Women,35
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,07,,Women,50
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,08,,Women,50
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,09,,Women,65
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,10 - Least deprived,,Women,85
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing value / Value outside reporting parameters,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Any other ethnic group,,Women,15
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Asian or Asian British,,Women,20
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Black or Black British,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Mixed,,Women,10
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Not known,,Women,20
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Not Stated,,Women,85
October 2018,EthnicCategoryMotherGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,White,,Women,220
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Episiotomy,,Women,*
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Labial tear,,Women,40
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Other,,Women,*
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Perineal tear - first degree,,Women,*
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Perineal tear - second degree,,Women,110
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Perineal tear - third or fourth degree,,Women,*
October 2018,GenitalTractTraumaticLesion,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Vaginal wall tear,,Women,5
October 2018,GenitalTractTraumaticLesionGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,At least one trauma,,Women,165
October 2018,GenitalTractTraumaticLesionGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,15
October 2018,GenitalTractTraumaticLesionGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,None,,Women,175
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,0 to 70 days,,Women,190
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,141+ days,,Women,30
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,71 to 90 days,,Women,120
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,91 to 140 days,,Women,30
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,27 weeks and under,,Babies,*
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,28 to 31 weeks,,Babies,*
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,32 to 33 weeks,,Babies,10
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,34 to 36 weeks,,Babies,25
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,37 weeks,,Babies,45
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,38 weeks,,Babies,65
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,39 weeks,,Babies,145
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,40 weeks,,Babies,180
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,41 weeks,,Babies,100
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,42 weeks,,Babies,30
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,43 weeks and over,,Babies,*
October 2018,GestationLengthBirth,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,GestationLengthBirthGroup37,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,< 37 weeks,,Babies,40
October 2018,GestationLengthBirthGroup37,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,>= 37 weeks,,Babies,565
October 2018,GestationLengthBirthGroup37,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,At a domestic address,,Babies,15
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Consultant ward,,Babies,15
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Consultant/GMP/midwife ward,,Babies,505
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,GMP ward,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Midwifery unit, co-located with consultant obstetric unit",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Midwifery unit, stand alone",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"Midwifery unit, type not known",,Babies,75
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,None of the above,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Not known,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Other hospital or institution,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Private hospital,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Ward/unit without delivery facilities,,Babies,*
October 2018,PreviousCaesareanSectionsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,At least one Caesarean,,Women,*
October 2018,PreviousCaesareanSectionsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,"At least one Previous Birth, zero Caesareans",,Women,*
October 2018,PreviousCaesareanSectionsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,370
October 2018,PreviousCaesareanSectionsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Zero Previous Births,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,1,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,2,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,3,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,4,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,5+,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,No previous live births,,Women,365
October 2018,SkinToSkinContact1HourTerm,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,565
October 2018,SkinToSkinContact1HourTerm,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,N,No,Women,*
October 2018,SkinToSkinContact1HourTerm,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Y,Yes,Women,*
October 2018,SmokingStatusGroupBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,SmokingStatusGroupBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Non-Smoker / Ex-Smoker,,Women,330
October 2018,SmokingStatusGroupBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Smoker,,Women,40
October 2018,SmokingStatusGroupBooking,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Unknown,,Women,*
October 2018,Submission_Orgs,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Submitted,,Organisations,1
October 2018,Submission_Orgs,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Submitted_births_in_month,,Organisations,1
October 2018,Submission_Orgs,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,Submitted_traumas_in_month,,Organisations,1
October 2018,TotalBabies,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,,,Babies,605
October 2018,TotalDeliveries,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,,,Women,595
October 2018,TotalMothers,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,,,Women,370
October 2018,AgeAtBookingMotherAverage,Provider,RW6,,Pennine Acute Hospitals NHS Trust,,,Average over women,29.1
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,20 to 24,,Women,165
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,25 to 29,,Women,250
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,30 to 34,,Women,260
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,35 to 39,,Women,135
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,40 to 44,,Women,30
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,45 or Over,,Women,*
October 2018,AgeAtBookingMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Under 20,,Women,45
October 2018,AgeAtBookingMotherGroup20,Provider,RW6,,Pennine Acute Hospitals NHS Trust,19-,,Women,45
October 2018,AgeAtBookingMotherGroup20,Provider,RW6,,Pennine Acute Hospitals NHS Trust,20+,,Women,845
October 2018,ApgarScore5TermGroup7,Provider,RW6,,Pennine Acute Hospitals NHS Trust,0 to 6,,Babies,5
October 2018,ApgarScore5TermGroup7,Provider,RW6,,Pennine Acute Hospitals NHS Trust,7 to 10,,Babies,660
October 2018,ApgarScore5TermGroup7,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Babies,5
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Maternal or Donor Breast Milk,,Babies,375
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Babies,90
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Not Breast Milk,,Babies,270
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"1,500g to 1,999g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"2,000g to 2,499g",,Babies,30
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"2,500g to 2,999g",,Babies,140
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"3,000g to 3,499g",,Babies,270
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"3,500g to 3,999g",,Babies,170
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"4,000g to 4,499g",,Babies,50
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"4,500g to 4,999g",,Babies,5
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"5,000g and over",,Babies,*
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"Under 1,500g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Unknown,,Babies,10
October 2018,BirthweightTermGroup2500,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"2,500g and over",,Babies,630
October 2018,BirthweightTermGroup2500,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup2500,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"Under 2,500g",,Babies,30
October 2018,BirthweightTermGroup2500,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Unknown,,Babies,10
October 2018,BMI,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value,,Women,10
October 2018,BMI,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Normal,,Women,380
October 2018,BMI,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Obese,,Women,210
October 2018,BMI,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Overweight,,Women,255
October 2018,BMI,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Underweight,,Women,35
October 2018,CigarettesPerDayAverage,Provider,RW6,,Pennine Acute Hospitals NHS Trust,,,Average over women,7.1
October 2018,ComplexSocialFactorsInd,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value,Missing Value,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RW6,,Pennine Acute Hospitals NHS Trust,N,No,Women,785
October 2018,ComplexSocialFactorsInd,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Value outside reporting parameters,Value outside reporting parameters,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Y,Yes,Women,100
October 2018,DeliveryMethodBabyGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Elective caesarean section,,Babies,90
October 2018,DeliveryMethodBabyGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Emergency caesarean section,,Babies,155
October 2018,DeliveryMethodBabyGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Instrumental,,Babies,65
October 2018,DeliveryMethodBabyGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Other,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Spontaneous,,Babies,430
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,01 - Most deprived,,Women,350
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,02,,Women,185
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,03,,Women,105
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,04,,Women,70
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,05,,Women,35
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,06,,Women,40
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,07,,Women,35
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,08,,Women,35
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,09,,Women,20
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,10 - Least deprived,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing value / Value outside reporting parameters,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RW6,,Pennine Acute Hospitals NHS Trust,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Any other ethnic group,,Women,35
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Asian or Asian British,,Women,195
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Black or Black British,,Women,45
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Mixed,,Women,10
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Not known,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Not Stated,,Women,150
October 2018,EthnicCategoryMotherGroup,Provider,RW6,,Pennine Acute Hospitals NHS Trust,White,,Women,450
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Episiotomy,,Women,60
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Labial tear,,Women,75
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Other,,Women,5
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Perineal tear - first degree,,Women,45
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Perineal tear - second degree,,Women,160
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Perineal tear - third or fourth degree,,Women,10
October 2018,GenitalTractTraumaticLesion,Provider,RW6,,Pennine Acute Hospitals NHS Trust,Vaginal wall tear,,Women,10
