ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,141+ days,Women,10
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,71 to 90 days,Women,20
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,91 to 140 days,Women,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,115
01/05/2019,31/05/2019,GestationLengthBirthGroup37,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,115
01/05/2019,31/05/2019,PlaceTypeActualDeliveryMidwifery,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Home (NHS care),Babies,10
01/05/2019,31/05/2019,PlaceTypeActualDeliveryMidwifery,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NHS Obstetric unit (including theatre),Babies,110
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,At least one Caesarean,Women,15
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,"At least one Previous Birth, zero Caesareans",Women,55
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Zero Previous Births,Women,60
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,1,Women,40
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,2,Women,20
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,3,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5+,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,No previous live births,Women,60
01/05/2019,31/05/2019,SkinToSkinContact1HourTerm,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,115
01/05/2019,31/05/2019,TotalBabies,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,,Babies,115
01/05/2019,31/05/2019,TotalBookings,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,,Women,130
01/05/2019,31/05/2019,TotalDeliveries,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,,Women,115
01/05/2019,31/05/2019,AgeAtBookingMotherAvg,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,,Average over women,31
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,20 to 24,Women,55
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,25 to 29,Women,100
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,30 to 34,Women,175
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,35 to 39,Women,80
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,40 to 44,Women,20
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,45 or Over,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Under 20,Women,15
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Y,Women,445
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,01 - Most deprived,Women,100
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,2,Women,45
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,3,Women,55
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,4,Women,35
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,5,Women,30
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,6,Women,40
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,7,Women,60
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,8,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10 - Least deprived,Women,15
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Any other ethnic group,Women,10
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Asian or Asian British,Women,15
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Black or Black British,Women,30
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Mixed,Women,15
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Not Stated,Women,55
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,White,Women,320
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Women,130
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Women,130
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Women,5
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Not taking folic acid supplement,Women,35
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Women,150
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,0 to 70 days,Women,235
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,141+ days,Women,50
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,71 to 90 days,Women,135
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,91 to 140 days,Women,20
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,At least one Caesarean,Women,50
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,"At least one Previous Birth, zero Caesareans",Women,185
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Zero Previous Births,Women,210
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1,Women,140
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,2,Women,50
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,3,Women,20
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,4,Women,15
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,5+,Women,10
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,No previous live births,Women,210
01/05/2019,31/05/2019,TotalBookings,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,,Women,445
01/05/2019,31/05/2019,AgeAtBookingMotherAvg,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,,Average over women,29
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,20 to 24,Women,35
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,25 to 29,Women,55
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,30 to 34,Women,65
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,35 to 39,Women,30
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,40 to 44,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Under 20,Women,10
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,N,Women,185
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Y,Women,10
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,01 - Most deprived,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,2,Women,15
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,3,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6,Women,45
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,7,Women,15
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,8,Women,10
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,9,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,10 - Least deprived,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Any other ethnic group,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Asian or Asian British,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Not Stated,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Not known,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,White,Women,185
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Women,45
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Women,10
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Not taking folic acid supplement,Women,25
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Women,110
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0 to 70 days,Women,130
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,141+ days,Women,5
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,71 to 90 days,Women,45
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,91 to 140 days,Women,10
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,At least one Caesarean,Women,30
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,"At least one Previous Birth, zero Caesareans",Women,80
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Zero Previous Births,Women,85
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1,Women,70
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,2,Women,25
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,3,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5+,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,No previous live births,Women,85
01/05/2019,31/05/2019,TotalBookings,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,,Women,195
01/05/2019,31/05/2019,AgeAtBookingMotherAvg,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,,Average over women,28
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,20 to 24,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,25 to 29,Women,10
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,30 to 34,Women,10
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,35 to 39,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,40 to 44,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Under 20,Women,5
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,N,Women,30
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,01 - Most deprived,Women,15
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,3,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,4,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,5,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,6,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Asian or Asian British,Women,10
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Black or Black British,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Mixed,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Not Stated,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,White,Women,15
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Women,5
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Women,10
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Women,5
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Women,15
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0 to 70 days,Women,5
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,141+ days,Women,15
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,71 to 90 days,Women,10
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,91 to 140 days,Women,5
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,At least one Caesarean,Women,10
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,"At least one Previous Birth, zero Caesareans",Women,15
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Zero Previous Births,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1,Women,15
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,3,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,4,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,5+,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,No previous live births,Women,5
01/05/2019,31/05/2019,TotalBookings,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,,Women,30
01/05/2019,31/05/2019,AgeAtBookingMotherAvg,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,,Average over women,30
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Women,80
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Women,130
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Women,140
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Women,85
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Women,25
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Under 20,Women,20
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Maternal or Donor Breast Milk,Babies,225
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,5
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Not Breast Milk,Babies,75
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing Value,Women,315
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,N,Women,140
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Y,Women,25
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Elective caesarean section,Women,45
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Emergency caesarean section,Women,45
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Instrumental,Women,30
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Spontaneous,Women,175
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,01 - Most deprived,Women,50
