ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,05,Women,25.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,06,Women,30.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,07,Women,20.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,08,Women,10.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,08,Women,480.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,09,Women,400.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,10 - Least deprived,Women,290.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Any other ethnic group,Women,85.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Asian or Asian British,Women,120.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Black or Black British,Women,70.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,35.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Mixed,Women,60.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Not Stated,Women,300.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Not known,Women,170.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,White,Women,3410.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Has been taking prior to becoming pregnant,Women,1260.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value/Value outside reporting parameters,Women,320.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Not Stated (Person asked but declined to provide a response),Women,60.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Not taking folic acid supplement,Women,280.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Started taking once pregnancy confirmed,Women,2370.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,0 to 70 days,Women,2345.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,141+ days,Women,485.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,71 to 90 days,Women,960.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,91 to 140 days,Women,220.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,230.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,27 weeks and under,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,28 to 31 weeks,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,32 to 33 weeks,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,34 to 36 weeks,Babies,65.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,37 weeks,Babies,135.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,38 weeks,Babies,245.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,39 weeks,Babies,475.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,40 weeks,Babies,430.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,41 weeks,Babies,265.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,42 weeks,Babies,30.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,43 weeks and over,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,610.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,<37 weeks,Babies,90.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,>=37 weeks,Babies,1580.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,610.0
2019-06-01,2019-06-30,PCP_Antenatal,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"",Women,390.0
2019-06-01,2019-06-30,PCP_Any_Pathways,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"",Women,440.0
2019-06-01,2019-06-30,PCP_Birth,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"",Women,50.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Home (NHS care),Babies,45.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,330.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,1135.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,65.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,700.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,At least one Caesarean,Women,500.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"At least one Previous Birth, zero Caesareans",Women,1360.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,465.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Zero Previous Births,Women,1905.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,1,Women,1455.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,2,Women,510.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,3,Women,200.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,4,Women,80.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,5+,Women,55.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,220.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,No previous live births,Women,1700.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,735.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,N,Babies,245.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Y,Babies,1300.0
2019-06-01,2019-06-30,TotalBabies,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"",Babies,2280.0
2019-06-01,2019-06-30,TotalBookings,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"",Women,4200.0
2019-06-01,2019-06-30,TotalDeliveries,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,"",Women,2255.0
2019-06-01,2019-06-30,AgeAtBookingMotherAvg,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Average over women,30.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,20 to 24,Women,985.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,25 to 29,Women,2035.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,30 to 34,Women,2565.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,35 to 39,Women,1445.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,40 to 44,Women,315.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,45 or Over,Women,25.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Under 20,Women,240.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Maternal or Donor Breast Milk,Babies,2400.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,510.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not Breast Milk,Babies,715.0
2019-06-01,2019-06-30,CCP_Antenatal,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,740.0
2019-06-01,2019-06-30,CCP_Any_Pathways,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,1110.0
2019-06-01,2019-06-30,CCP_Birth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,515.0
2019-06-01,2019-06-30,CCP_Postpartum,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,380.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value,Women,1500.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,N,Women,4785.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Y,Women,1360.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Elective caesarean section,Women,490.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Emergency caesarean section,Women,530.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Instrumental,Women,355.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value/Value outside reporting parameters,Women,325.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Spontaneous,Women,1870.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,01 - Most deprived,Women,340.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,02,Women,420.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,03,Women,645.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,04,Women,785.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,05,Women,825.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,06,Women,860.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,07,Women,800.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,08,Women,765.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,09,Women,975.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,10 - Least deprived,Women,1175.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,25.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Any other ethnic group,Women,200.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Asian or Asian British,Women,590.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Black or Black British,Women,180.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,60.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Mixed,Women,130.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not Stated,Women,730.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not known,Women,205.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,White,Women,5530.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Has been taking prior to becoming pregnant,Women,2050.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value/Value outside reporting parameters,Women,735.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not Stated (Person asked but declined to provide a response),Women,670.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not taking folic acid supplement,Women,510.0
2019-06-01,2019-06-30,FolicAcidSupplement,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Started taking once pregnancy confirmed,Women,3710.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,0 to 70 days,Women,4035.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,141+ days,Women,650.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,71 to 90 days,Women,2335.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,91 to 140 days,Women,580.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,30.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,27 weeks and under,Babies,15.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,28 to 31 weeks,Babies,20.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,32 to 33 weeks,Babies,40.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,34 to 36 weeks,Babies,160.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,37 weeks,Babies,275.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,38 weeks,Babies,470.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,39 weeks,Babies,1020.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,40 weeks,Babies,915.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,41 weeks,Babies,625.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,42 weeks,Babies,65.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,43 weeks and over,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,<37 weeks,Babies,240.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,>=37 weeks,Babies,3370.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,10.0
2019-06-01,2019-06-30,PCP_Antenatal,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,1025.0
2019-06-01,2019-06-30,PCP_Any_Pathways,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,1405.0
2019-06-01,2019-06-30,PCP_Birth,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,520.0
2019-06-01,2019-06-30,PCP_Postpartum,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,380.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Home (NHS care),Babies,85.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,750.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,405.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,165.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,10.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,2195.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not known (not recorded),Babies,5.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Other (not listed),Babies,5.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,At least one Caesarean,Women,885.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"At least one Previous Birth, zero Caesareans",Women,2370.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,405.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Zero Previous Births,Women,3980.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,1,Women,2305.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,2,Women,840.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,3,Women,310.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,4,Women,115.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,5+,Women,65.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Women,770.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,No previous live births,Women,3255.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,385.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,N,Babies,730.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Y,Babies,2500.0
2019-06-01,2019-06-30,TotalBabies,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Babies,3620.0
2019-06-01,2019-06-30,TotalBookings,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,7610.0
2019-06-01,2019-06-30,TotalDeliveries,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,"",Women,3555.0
2019-06-01,2019-06-30,AgeAtBookingMotherAvg,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,"",Average over women,29.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,20 to 24,Women,1725.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,25 to 29,Women,3005.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,30 to 34,Women,2880.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,35 to 39,Women,1510.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,40 to 44,Women,350.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,45 or Over,Women,20.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Under 20,Women,440.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Maternal or Donor Breast Milk,Babies,3685.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Missing Value / Value outside reporting parameters,Babies,410.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Not Breast Milk,Babies,1775.0
2019-06-01,2019-06-30,CCP_Antenatal,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,"",Women,1660.0
2019-06-01,2019-06-30,CCP_Any_Pathways,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,"",Women,1740.0
2019-06-01,2019-06-30,CCP_Birth,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,"",Women,40.0
2019-06-01,2019-06-30,CCP_Postpartum,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,"",Women,45.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Missing Value,Women,905.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,N,Women,5570.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Y,Women,3680.0
